image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes
10735,10735,10735.jpg,data/images/10735.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Winter,2015,Casual,Murcia Women Mcc Black Black Handbags,60,80,14410
15075,15075,15075.jpg,data/images/15075.jpg,Apparel,Apparel,Topwear,Shirts,Men,Beige,Fall,2011,Casual,Mother Earth Men Solid Beige Shirts,60,80,26213
21240,21240,21240.jpg,data/images/21240.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Black,Spring,2017,Casual,Manchester United Men Black Deo,60,80,22143
4422,4422,4422.jpg,data/images/4422.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Summer,2011,Casual,Wrangler Men's Blues Printed Polo White T-shirt,60,80,20192
37325,37325,37325.jpg,data/images/37325.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,CASIO Sheen Women White Dial Watch SX035 SHE-4500D-7ADR,60,80,35914
53660,53660,53660.jpg,data/images/53660.jpg,Accessories,Accessories,Bags,Handbags,Women,Coffee Brown,Summer,2012,Casual,Kiara Women Coffee Brown Handbags,60,80,14896
15849,15849,15849.jpg,data/images/15849.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Unisex,Red,Fall,2011,Casual,Warner Bros Kids Unisex SD Safari Flop Red Slippers,60,80,1020
32657,32657,32657.jpg,data/images/32657.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012,Sports,Nike Men Race Black T-shirt,60,80,2533
56312,56312,56312.jpg,data/images/56312.jpg,Accessories,Accessories,Watches,Watches,Women,Silver,Winter,2016,Casual,Fastrack Women Silver Dial Watch,60,80,24002
24732,24732,24732.jpg,data/images/24732.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Printed T-shirt,60,80,3100
10507,10507,10507.jpg,data/images/10507.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Pink,Fall,2011,Casual,Flying Machine Women Pink Polo Tshirts,60,80,1346
30100,30100,30100.jpg,data/images/30100.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012,Casual,Flying Machine Men Washed Blue Jeans,60,80,1844
13382,13382,13382.jpg,data/images/13382.jpg,Footwear,Footwear,Shoes,Casual Shoes,Women,Brown,Fall,2011,Casual,Timberland Women Femmes Brown Casual Shoes,60,80,11714
26065,26065,26065.jpg,data/images/26065.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Summer,2012,Formal,John Miller Men Check Black Shirt,60,80,1462
55597,55597,55597.jpg,data/images/55597.jpg,Apparel,Apparel,Topwear,Shirts,Men,Navy Blue,Summer,2012,Casual,Peter England Men Navy Blue Shirt,60,80,24297
42520,42520,42520.jpg,data/images/42520.jpg,Apparel,Apparel,Topwear,Shirts,Men,Maroon,Summer,2012,Casual,Mother Earth Men Maroon Shirt,60,80,16952
3607,3607,3607.jpg,data/images/3607.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2011,Casual,Converse Men's Chuck Taylor Print OX Black Canvas Shoe,60,80,1574
17722,17722,17722.jpg,data/images/17722.jpg,Apparel,Apparel,Topwear,Shirts,Men,Grey,Fall,2011,Casual,Reid & Taylor Men Stripes Grey Shirt,60,80,1302
23517,23517,23517.jpg,data/images/23517.jpg,Accessories,Accessories,Watches,Watches,Men,White,Winter,2016,Casual,ADIDAS Originals Men White Dial Watch ADH2578,60,80,1899
47052,47052,47052.jpg,data/images/47052.jpg,Apparel,Apparel,Bottomwear,Salwar,Women,Multi,Summer,2012,Ethnic,Shree Women Multi Colored Jodhpuri Salwar,60,80,4537
26859,26859,26859.jpg,data/images/26859.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Blue,Spring,2017,Casual,Davidoff Women Cool Water Perfume,60,80,21219
46180,46180,46180.jpg,data/images/46180.jpg,Accessories,Accessories,Jewellery,Jewellery Set,Women,Blue,Winter,2015,Casual,Adrika Blue Teracotta  Jewellery Set,60,80,22301
35472,35472,35472.jpg,data/images/35472.jpg,Footwear,Footwear,Shoes,Heels,Women,Gold,Winter,2015,Casual,Catwalk Women Gold Sandals,60,80,3378
54683,54683,54683.jpg,data/images/54683.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Multi,Summer,2012,Ethnic,Shree Women Multicoloured Printed Kurta,60,80,3729
13144,13144,13144.jpg,data/images/13144.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,60,80,11103
43634,43634,43634.jpg,data/images/43634.jpg,Apparel,Apparel,Dress,Dresses,Women,Beige,Summer,2012,Casual,Vero Moda Women Beige Dress,60,80,4633
31214,31214,31214.jpg,data/images/31214.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2012,Sports,Lotto Men Atlantica Black Sports Shoes,60,80,23664
12096,12096,12096.jpg,data/images/12096.jpg,Apparel,Apparel,Topwear,Kurtas,Women,White,Fall,2011,Ethnic,W Women Printed White Kurtas,60,80,1310
13978,13978,13978.jpg,data/images/13978.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Fall,2011,Casual,Puma Men Wirko White Casual Shoes,60,80,12974
34766,34766,34766.jpg,data/images/34766.jpg,Accessories,Accessories,Bags,Handbags,Women,Pink,Summer,2015,Casual,Be For Bag Women Zoli Pink Tote Bag,60,80,22386
47294,47294,47294.jpg,data/images/47294.jpg,Accessories,Accessories,Bags,Handbags,Women,Purple,Summer,2012,Casual,Baggit Women Purple Bag,60,80,20319
50223,50223,50223.jpg,data/images/50223.jpg,Accessories,Accessories,Belts,Belts,Women,Black,Summer,2012,Casual,Stoln Women Black Belt,60,80,18614
22603,22603,22603.jpg,data/images/22603.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Sports,Nike Men Solid Grey T-shirt,60,80,1674
8815,8815,8815.jpg,data/images/8815.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011,Casual,Spykar Men Ranger Checks Black Shirts,60,80,2494
16436,16436,16436.jpg,data/images/16436.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Levi's Men Printed Grey Tshirts,60,80,1696
7061,7061,7061.jpg,data/images/7061.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Black,Summer,2011,Sports,Nike Unisex Total 90 Black Backpack,60,80,24688
36031,36031,36031.jpg,data/images/36031.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2015,Casual,OTLS Men Black & Brown Reversible Leather Belt,60,80,19746
39845,39845,39845.jpg,data/images/39845.jpg,Apparel,Apparel,Topwear,Tops,Girls,Green,Summer,2012,Casual,Gini And Jony Girls Striped Green Top,60,80,19633
52574,52574,52574.jpg,data/images/52574.jpg,Accessories,Accessories,Bags,Clutches,Women,Beige,Summer,2012,Casual,Mod'acc Women Beige Clutch,60,80,19277
20154,20154,20154.jpg,data/images/20154.jpg,Apparel,Apparel,Topwear,Shirts,Men,Navy Blue,Fall,2011,Casual,Wrangler Men Tylor Navy Blue Shirt,60,80,1470
14361,14361,14361.jpg,data/images/14361.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Winter,2015,Casual,Catwalk Women Casual Black Heels,60,80,14255
38997,38997,38997.jpg,data/images/38997.jpg,Apparel,Apparel,Dress,Dresses,Girls,Blue,Summer,2012,Casual,Gini and Jony Girls Digital Blue Dress,60,80,19761
44411,44411,44411.jpg,data/images/44411.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,60,80,19461
11613,11613,11613.jpg,data/images/11613.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Blue,Summer,2011,Ethnic,W Women Solid Teal Blue Kurtas,60,80,1480
25426,25426,25426.jpg,data/images/25426.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Spring,2014,Casual,Puma Men Carve Black Belt,60,80,21039
41163,41163,41163.jpg,data/images/41163.jpg,Apparel,Apparel,Bottomwear,Trousers,Women,Khaki,Summer,2012,Casual,Allen Solly Woman Khaki Trousers,60,80,21033
20968,20968,20968.jpg,data/images/20968.jpg,Accessories,Accessories,Bags,Handbags,Women,Red,Winter,2016,Casual,Fastrack Women Polyester Red Sling Bag,60,80,20004
58872,58872,58872.jpg,data/images/58872.jpg,Accessories,Accessories,Ties,Ties,Men,Multi,Summer,2012,Casual,Hakashi Men Multi Coloured Tie,60,80,12761
33543,33543,33543.jpg,data/images/33543.jpg,Apparel,Apparel,Topwear,Shirts,Women,Red,Summer,2012,Casual,Wrangler Women Bella Red Shirt,60,80,21717
57006,57006,57006.jpg,data/images/57006.jpg,Footwear,Footwear,Shoes,Flats,Women,Gold,Winter,2012,Ethnic,HM Women Golden Sandals,60,80,13867
15081,15081,15081.jpg,data/images/15081.jpg,Apparel,Apparel,Topwear,Kurtis,Women,Purple,Fall,2011,Ethnic,Mother Earth Women Printed Purple Kurtis,60,80,2185
36203,36203,36203.jpg,data/images/36203.jpg,Apparel,Apparel,Bottomwear,Shorts,Boys,Beige,Summer,2012,Casual,Gini Jony Boys Beige Shorts,60,80,21105
44623,44623,44623.jpg,data/images/44623.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Orange,Summer,2012,Casual,Nike Unisex Orange Daybreak Cap,60,80,19640
5504,5504,5504.jpg,data/images/5504.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Red,Summer,2011,Casual,Mr.Men Men's Mischief Chilly Pepper T-shirt,60,80,23792
20366,20366,20366.jpg,data/images/20366.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Tshirt,60,80,2038
1998,1998,1998.jpg,data/images/1998.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2010,Sports,ADIDAS Mens Fitted T-shirt,60,80,2052
11421,11421,11421.jpg,data/images/11421.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Light Winter Navy Blue Tshirts,60,80,17242
25614,25614,25614.jpg,data/images/25614.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,Fastrack Women White Dial Watch N2298Sl01,60,80,2014
33771,33771,33771.jpg,data/images/33771.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Blue,Summer,2011,Casual,Puma Unisex Foundation Blue Backpack,60,80,24672
38399,38399,38399.jpg,data/images/38399.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Navy Blue,Summer,2012,Sports,ADIDAS Delhi Daredevils Unisex Navy Blue Match Cap,60,80,20085
28937,28937,28937.jpg,data/images/28937.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Black,Summer,2012,Ethnic,BIBA Women Printed Black Kurta,60,80,1308
43406,43406,43406.jpg,data/images/43406.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2012,Casual,Scullers Men Purple Shirt,60,80,1668
13376,13376,13376.jpg,data/images/13376.jpg,Footwear,Footwear,Shoes,Casual Shoes,Women,Blue,Fall,2011,Casual,Timberland Women Femmes Blue Casual Shoes,60,80,12567
27143,27143,27143.jpg,data/images/27143.jpg,Apparel,Apparel,Innerwear,Bra,Women,White,Summer,2012,Casual,Miss-T White Bra,60,80,23681
26091,26091,26091.jpg,data/images/26091.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,60,80,1408
46948,46948,46948.jpg,data/images/46948.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Red,Spring,2017,Casual,York Women Love Series Perfume,60,80,17701
50011,50011,50011.jpg,data/images/50011.jpg,Apparel,Apparel,Innerwear,Bra,Women,White,Winter,2015,Sports,Hanes Women White Cotton Stretch Moulded Cup Bra,60,80,4610
34554,34554,34554.jpg,data/images/34554.jpg,Accessories,Accessories,Bags,Duffel Bag,Unisex,Blue,Summer,2012,Casual,Puma Unisex Blue Duffle Bag,60,80,22694
6381,6381,6381.jpg,data/images/6381.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Summer,2011,Sports,Puma Men's Futue Cat Engine White Shoe,60,80,19169
46174,46174,46174.jpg,data/images/46174.jpg,Accessories,Accessories,Jewellery,Necklace and Chains,Women,Blue,Fall,2012,Casual,Adrika Women Blue Necklace,60,80,20361
35486,35486,35486.jpg,data/images/35486.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Winter,2015,Casual,Bata Men Tennis White Sports Shoes,60,80,20119
7253,7253,7253.jpg,data/images/7253.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Fall,2011,Casual,Rockport Men Middle Field Black Floater,60,80,20275
49900,49900,49900.jpg,data/images/49900.jpg,Accessories,Accessories,Watches,Watches,Unisex,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,60,80,20774
16604,16604,16604.jpg,data/images/16604.jpg,Apparel,Apparel,Topwear,Shirts,Women,Black,Fall,2011,Casual,Scullers Women Check Black Shirt,60,80,1840
5160,5160,5160.jpg,data/images/5160.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2011,Casual,Inkfruit Men's Insignia Navy T-shirt,60,80,18640
58618,58618,58618.jpg,data/images/58618.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Winter,2016,Casual,ToniQ Women Silver Earrings,60,80,18596
14537,14537,14537.jpg,data/images/14537.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Brown,Fall,2011,Ethnic,Vishudh Women Circle Print Brown Kurtas,60,80,1759
52322,52322,52322.jpg,data/images/52322.jpg,Accessories,Accessories,Jewellery,Bangle,Women,Black,Winter,2016,Casual,ToniQ Women Gold & Black Bangle,60,80,20666
11879,11879,11879.jpg,data/images/11879.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Summer,2013,Formal,Franco Leone Men Formal Black Formal Shoes,60,80,1739
45395,45395,45395.jpg,data/images/45395.jpg,Footwear,Footwear,Shoes,Flats,Women,Black,Winter,2012,Casual,Rocia Women Black & Red Sandals,60,80,13315
57650,57650,57650.jpg,data/images/57650.jpg,Personal Care,Personal Care,Nails,Nail Polish,Women,Purple,Spring,2017,Casual,Lotus Herbals Purple Star Nail Polish 85,60,80,17886
10197,10197,10197.jpg,data/images/10197.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Winter,2015,Casual,Murcia Women Hddcs Brown Handbags,60,80,1402
33315,33315,33315.jpg,data/images/33315.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2012,Casual,Arrow New York Men Navy Blue Polo T-shirt,60,80,1964
41735,41735,41735.jpg,data/images/41735.jpg,Footwear,Footwear,Shoes,Heels,Women,Gold,Winter,2012,Casual,Catwalk Women Gold Flats,60,80,13341
11045,11045,11045.jpg,data/images/11045.jpg,Apparel,Apparel,Topwear,Shirts,Men,White,Fall,2011,Casual,Scullers Men Check White Shirts,60,80,1178
25270,25270,25270.jpg,data/images/25270.jpg,Accessories,Accessories,Bags,Handbags,Women,Red,Summer,2012,Casual,Lino Perros Women Leatherite Red Handbag,60,80,23001
19228,19228,19228.jpg,data/images/19228.jpg,Accessories,Accessories,Ties,Ties,Men,Navy Blue,Summer,2011,Formal,United Colors of Benetton Men Striped Navy Blue Tie,60,80,20830
55107,55107,55107.jpg,data/images/55107.jpg,Personal Care,Personal Care,Skin,Face Moisturisers,Women,Silver,Spring,2017,Casual,Pond's Age Miracle Deep Action Night Cream,60,80,18306
22869,22869,22869.jpg,data/images/22869.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Summer,2012,Casual,Woodland Men Brown Casual Shoes,60,80,22800
49558,49558,49558.jpg,data/images/49558.jpg,Accessories,Accessories,Bags,Handbags,Women,Bronze,Summer,2012,Casual,Rocia Women Bronze Handbag,60,80,22105
3297,3297,3297.jpg,data/images/3297.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Silver,Spring,2011,Sports,Asics Men's Sport Running Gel-Pulse 2 Silver Red Shoe,60,80,1710
31442,31442,31442.jpg,data/images/31442.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2012,Sports,Nike Men Cricket Grey Jersey,60,80,20147
2345,2345,2345.jpg,data/images/2345.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Fall,2010,Casual,Reebok Men Graphic Yellow T-shirt,60,80,1736
30590,30590,30590.jpg,data/images/30590.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Orange,Summer,2012,Sports,Nike Men Club Pique Polo Orange T-shirt,60,80,2191
43062,43062,43062.jpg,data/images/43062.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Charcoal,Summer,2012,Casual,Nike Men Charcoal Grey Portugal Football T-shirt,60,80,3533
13712,13712,13712.jpg,data/images/13712.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2011,Casual,Proline Mens Solid Black Polo Tshirt,60,80,2010
27527,27527,27527.jpg,data/images/27527.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012,Casual,Scullers Men Check Blue Shirt,60,80,1456
46510,46510,46510.jpg,data/images/46510.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016,Casual,Timex Men Black Chronograph Watch,60,80,1010
7637,7637,7637.jpg,data/images/7637.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2011,Sports,Puma Men's Slogan Blue T-shirt,60,80,2565
50475,50475,50475.jpg,data/images/50475.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Brief,60,80,25297
23187,23187,23187.jpg,data/images/23187.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011,Formal,Black Coffee Men Black Striped Shirt,60,80,1272
55335,55335,55335.jpg,data/images/55335.jpg,Personal Care,Personal Care,Hair,Hair Colour,Women,Brown,Spring,2017,Casual,Revlon Colorsilk Brown-Black Hair Colour 2N,60,80,26436
13520,13520,13520.jpg,data/images/13520.jpg,Apparel,Apparel,Topwear,Sweaters,Women,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,60,80,1426
27715,27715,27715.jpg,data/images/27715.jpg,Accessories,Accessories,Bags,Handbags,Women,Maroon,Winter,2015,Casual,Murcia Women Leatherette Maroon Handbag,60,80,16257
2177,2177,2177.jpg,data/images/2177.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2011,Casual,Probase Men Purple & Blue T-shirt,60,80,2544
22267,22267,22267.jpg,data/images/22267.jpg,Footwear,Footwear,Shoes,Heels,Women,Beige,Winter,2012,Casual,Inc. 5 Women Casual Beige Wedges,60,80,20300
3899,3899,3899.jpg,data/images/3899.jpg,Apparel,Apparel,Topwear,Tshirts,Girls,White,Summer,2011,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,60,80,2858
51795,51795,51795.jpg,data/images/51795.jpg,Apparel,Apparel,Innerwear,Briefs,Women,Black,Summer,2016,Casual,Bwitch Women Black Briefs,60,80,17037
16052,16052,16052.jpg,data/images/16052.jpg,Apparel,Apparel,Topwear,Shirts,Men,White,Fall,2011,Casual,Highlander Men Stripes White Shirt,60,80,1599
19826,19826,19826.jpg,data/images/19826.jpg,Apparel,Apparel,Topwear,Shirts,Men,Yellow,Fall,2011,Casual,U.S. Polo Assn. Men Check Yellow Shirt,60,80,1498
7405,7405,7405.jpg,data/images/7405.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2018,Casual,Red Tape Men Grey Casual Shoes,60,80,1405
34302,34302,34302.jpg,data/images/34302.jpg,Apparel,Apparel,Saree,Sarees,Women,Green,Summer,2012,Ethnic,Fabindia Women H& Printed Green Silk Sari,60,80,1640
17180,17180,17180.jpg,data/images/17180.jpg,Apparel,Apparel,Topwear,Shirts,Men,Pink,Winter,2016,Casual,U.S. Polo Assn. Men Solid Pink Shirt,60,80,2170
20530,20530,20530.jpg,data/images/20530.jpg,Accessories,Accessories,Wallets,Wallets,Women,Brown,Winter,2015,Casual,Baggit Women Brown Wallet,60,80,19969
44075,44075,44075.jpg,data/images/44075.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,White,Spring,2017,Casual,Boss Women Perfume,60,80,10960
37587,37587,37587.jpg,data/images/37587.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Girls,Green,Summer,2012,Casual,Madagascar3 Girls Green Innerwear Vest,60,80,4045
5352,5352,5352.jpg,data/images/5352.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2011,Sports,Kalenji Dt. Newfeel Strap Black 09,60,80,1166
36455,36455,36455.jpg,data/images/36455.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Summer,2012,Sports,Spinn Men Techno White Sports Shoes,60,80,14727
52110,52110,52110.jpg,data/images/52110.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Sea Green,Summer,2012,Ethnic,Myntra Women Sea Green Printed Kurta,60,80,4106
44849,44849,44849.jpg,data/images/44849.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Black,Summer,2012,Casual,Puma Unisex Black Ducati Logo Cap,60,80,12981
24190,24190,24190.jpg,data/images/24190.jpg,Footwear,Footwear,Shoes,Casual Shoes,Unisex,White,Summer,2012,Casual,Converse Unisex Chuck Taylor White Casual Shoes,60,80,14996
57462,57462,57462.jpg,data/images/57462.jpg,Accessories,Accessories,Bags,Clutches,Women,Gold,Summer,2010,Casual,Pitaraa Women Golden Clutch,60,80,12575
11277,11277,11277.jpg,data/images/11277.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Blue,Fall,2011,Sports,Nike Men Crickt Blue Track Pants,60,80,2387
25042,25042,25042.jpg,data/images/25042.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Black,Fall,2011,Sports,Nike Women Sphere Black T-shirt,60,80,1827
48025,48025,48025.jpg,data/images/48025.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,Helix Women White Dial Watch,60,80,19397
27188,27188,27188.jpg,data/images/27188.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Brown,Summer,2012,Casual,Mark Taylor Men Printed Brown T-shirt,60,80,27458
18755,18755,18755.jpg,data/images/18755.jpg,Apparel,Apparel,Dress,Dresses,Women,Blue,Fall,2011,Casual,Arrow Woman Kaya Blue Dress,60,80,1379
19687,19687,19687.jpg,data/images/19687.jpg,Apparel,Apparel,Bottomwear,Shorts,Men,Grey,Fall,2011,Casual,United Colors of Benetton Men Grey Washed Shorts,60,80,1678
51934,51934,51934.jpg,data/images/51934.jpg,Accessories,Accessories,Bags,Handbags,Women,Yellow,Summer,2016,Casual,Nyk Women Yellow Arsenal Handbag,60,80,20265
3638,3638,3638.jpg,data/images/3638.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Summer,2011,Casual,Fila Men's Cameo White Shoe,60,80,11967
23528,23528,23528.jpg,data/images/23528.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Silver,Spring,2017,Casual,Hugo Boss Men Classic Deo,60,80,19256
30903,30903,30903.jpg,data/images/30903.jpg,Apparel,Apparel,Bottomwear,Salwar,Women,White,Summer,2012,Ethnic,Fabindia Women White Salwar,60,80,1884
7298,7298,7298.jpg,data/images/7298.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2011,Casual,Free Authority Men's Disc Jokey Black T-shirt,60,80,22584
26866,26866,26866.jpg,data/images/26866.jpg,Apparel,Apparel,Topwear,Tshirts,Women,White,Summer,2012,Casual,Jealous 21 Women Printed White T-shirt,60,80,2253
