id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_filename,image_path
25768,Men,Apparel,Topwear,Suspenders,Cream,Summer,2012.0,Formal,Lino Perros Men Cream Suspenders,25768.jpg,images/25768.jpg
57765,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,Casual,Lotus Herbals Apricot Scrub,57765.jpg,images/57765.jpg
52990,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,52990.jpg,images/52990.jpg
40074,Women,Apparel,Bottomwear,Tights,Navy Blue,Summer,2012.0,Casual,ADIDAS Women Navy Blue Tights,40074.jpg,images/40074.jpg
26322,Men,Apparel,Bottomwear,Tracksuits,Charcoal,Fall,2013.0,Sports,Proline Men Charcoal Grey Tracksuit,26322.jpg,images/26322.jpg
40433,Women,Apparel,Bottomwear,Skirts,Multi,Summer,2012.0,Casual,Tonga Women Multi Colored Skirt,40433.jpg,images/40433.jpg
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Shoes,13073.jpg,images/13073.jpg
48347,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Pitaraa Golden Necklace,48347.jpg,images/48347.jpg
51995,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Brown,Summer,2017.0,Casual,Inaya Women Brown Lounge Shorts,51995.jpg,images/51995.jpg
34066,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Palm Tree Girls White Dress,34066.jpg,images/34066.jpg
56180,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Colorbar Soft Ivory Concealer 001,56180.jpg,images/56180.jpg
29983,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Aspen Women White Dial Watch,29983.jpg,images/29983.jpg
6835,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,2011.0,,Timberland Unisex Max 2 Shine Black Shoe Accessories,6835.jpg,images/6835.jpg
34467,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Laptop Sleeve,34467.jpg,images/34467.jpg
29190,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Laptop Bag,29190.jpg,images/29190.jpg
19061,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Printed Red Kurti,19061.jpg,images/19061.jpg
31743,Men,Apparel,Topwear,Blazers,Olive,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Olive Blazer,31743.jpg,images/31743.jpg
24703,Unisex,Footwear,Sandal,Sports Sandals,Black,Summer,2011.0,Casual,Puma Unisex 4M Blur Black Sports Sandals,24703.jpg,images/24703.jpg
58902,Men,Accessories,Ties,Ties,Yellow,Summer,2012.0,Casual,Hakashi Men Yellow Silk Tie,58902.jpg,images/58902.jpg
29455,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch,29455.jpg,images/29455.jpg
52303,Women,Accessories,Jewellery,Pendant,Red,Winter,2016.0,Casual,ToniQ Women Red Pendant with Chain,52303.jpg,images/52303.jpg
1583,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2010.0,Sports,Nabaiji Women Black Swimsuit,1583.jpg,images/1583.jpg
37892,Women,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Casual,Happy Socks Women Black Tights,37892.jpg,images/37892.jpg
39310,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Casual Shoes,39310.jpg,images/39310.jpg
14873,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Printed Purple Umbrellas,14873.jpg,images/14873.jpg
53024,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,53024.jpg,images/53024.jpg
55328,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Color 'N Care 2N Brown Black Hair Colour,55328.jpg,images/55328.jpg
38757,Men,Accessories,Bags,Waist Pouch,Black,Summer,2012.0,Casual,Nike Men Black Training Waist Pouch,38757.jpg,images/38757.jpg
51583,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Jeggings,51583.jpg,images/51583.jpg
37541,Boys,Accessories,Gloves,Gloves,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Mittens,37541.jpg,images/37541.jpg
13493,Unisex,Accessories,Bags,Rucksacks,Red,Winter,2015.0,Travel,Wildcraft Unisex Gangotri Black & Red Rucksack,13493.jpg,images/13493.jpg
39156,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Black Kurta,39156.jpg,images/39156.jpg
4011,Unisex,Sporting Goods,Sports Equipment,Basketballs,Grey,Summer,2011.0,Sports,Spalding Buror Grey Basketball,4011.jpg,images/4011.jpg
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017.0,Casual,Amante Black Swimsuit WCSD04,42970.jpg,images/42970.jpg
22483,Women,Apparel,Topwear,Kurtis,Yellow,Summer,2011.0,Ethnic,Global Desi Women Yellow Printed Kurti,22483.jpg,images/22483.jpg
54705,Women,Apparel,Apparel Set,Kurta Sets,Navy Blue,Fall,2012.0,Ethnic,Shree Women Navy & Beige Salwar Suit with Dupatta,54705.jpg,images/54705.jpg
42089,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Corona Sports Shoes,42089.jpg,images/42089.jpg
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Highlight Red Basketballs,8422.jpg,images/8422.jpg
22679,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Messenger Bag,22679.jpg,images/22679.jpg
6783,Men,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Timberland Men Cargo Stratham Hood Blue Jacket,6783.jpg,images/6783.jpg
2228,Men,Accessories,Socks,Socks,Black,Fall,2010.0,Sports,ADIDAS Men Black Socks,2228.jpg,images/2228.jpg
58304,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,58304.jpg,images/58304.jpg
57614,Women,Personal Care,Skin Care,Sunscreen,Orange,Spring,2017.0,Casual,Lotus Herbals Extreme Sun Block Sunscreen,57614.jpg,images/57614.jpg
43666,Women,Apparel,Dress,Jumpsuit,Peach,Summer,2012.0,Casual,ONLY Women Peach Short Jumpsuit,43666.jpg,images/43666.jpg
13161,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,Puma Unisex Unisex Cat Logo Black Caps,13161.jpg,images/13161.jpg
55273,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Lakme Absolute White Intense Medium to Dark Concealer,55273.jpg,images/55273.jpg
32572,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,ONLY Women Grey Top,32572.jpg,images/32572.jpg
34979,Women,Accessories,Stoles,Stoles,Beige,Summer,2012.0,Ethnic,Fabindia Women Silk Mulberry Printed Beige Stole,34979.jpg,images/34979.jpg
37537,Boys,Apparel,Socks,Booties,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Booties,37537.jpg,images/37537.jpg
9768,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Adna Black Jackets,9768.jpg,images/9768.jpg
52871,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,F5 Women Pack of 3 Deos,52871.jpg,images/52871.jpg
55553,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Aqua Blue Eye Pencil 15,55553.jpg,images/55553.jpg
17912,Women,Apparel,Topwear,Jackets,Cream,Fall,2011.0,Casual,Nike Women Casual Cream Jacket,17912.jpg,images/17912.jpg
47331,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Baggit Women Black Raptaa Brush Mobile Pouch,47331.jpg,images/47331.jpg
31080,Women,Accessories,Stoles,Stoles,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Stole,31080.jpg,images/31080.jpg
55575,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Revlon Photoready Light/Medium Compact 020,55575.jpg,images/55575.jpg
48769,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,48769.jpg,images/48769.jpg
48761,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,48761.jpg,images/48761.jpg
28408,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,28408.jpg,images/28408.jpg
57409,Women,Apparel,Innerwear,Briefs,Off White,Winter,2015.0,Casual,Amante Women Off-White Lace Bikini Briefs PGSM02,57409.jpg,images/57409.jpg
26983,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Jealous 21 Girls Black Trousers,26983.jpg,images/26983.jpg
21147,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Hooded Sweatshirt,21147.jpg,images/21147.jpg
14890,Women,Accessories,Accessories,Travel Accessory,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Bags,14890.jpg,images/14890.jpg
38223,Women,Accessories,Cufflinks,Ties and Cufflinks,Black,Summer,2015.0,Casual,Polaroid Women Sunglasses,38223.jpg,images/38223.jpg
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,57756.jpg,images/57756.jpg
48939,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Silver Ring,48939.jpg,images/48939.jpg
34914,Women,Apparel,Topwear,Dupatta,Olive,Summer,2012.0,Ethnic,Fabindia Printed Olive Dupatta,34914.jpg,images/34914.jpg
51805,Women,Apparel,Innerwear,Bra,Pink,Summer,2016.0,Casual,Bwitch Light Pink Bra,51805.jpg,images/51805.jpg
9534,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men Ast 90ss Graphic Black T-Shirts,9534.jpg,images/9534.jpg
27788,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet,27788.jpg,images/27788.jpg
19930,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011.0,Formal,Reid & Taylor Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,19930.jpg,images/19930.jpg
43707,Women,Accessories,Jewellery,Jewellery Set,Gold,Summer,2012.0,Ethnic,Royal Diadem Golden Jewellery Set,43707.jpg,images/43707.jpg
43850,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Purple Earrings,43850.jpg,images/43850.jpg
52481,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Pink,Winter,2015.0,Casual,Red Rose Pink & Black Nightdress,52481.jpg,images/52481.jpg
35131,Women,Accessories,Jewellery,Bangle,Purple,Winter,2012.0,Casual,Allen Solly Woman Purple Bangle,35131.jpg,images/35131.jpg
55335,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Colorsilk Brown-Black Hair Colour 2N,55335.jpg,images/55335.jpg
50558,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Chromozome Men Grey Melange  Innerwear T-shirt,50558.jpg,images/50558.jpg
50206,Women,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Stoln Women Pink Sunglasses,50206.jpg,images/50206.jpg
12465,Men,Accessories,Stoles,Stoles,Black,Fall,2011.0,Casual,Basics Men Black Checked Stoles,12465.jpg,images/12465.jpg
54685,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Kurta,54685.jpg,images/54685.jpg
43675,Women,Apparel,Dress,Jumpsuit,Pink,Summer,2012.0,Casual,French Connection Women Multi Coloured Playsuit,43675.jpg,images/43675.jpg
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Black Tights,20037.jpg,images/20037.jpg
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer,31742.jpg,images/31742.jpg
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002,56183.jpg,images/56183.jpg
28512,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Premier Knit Black Shorts,28512.jpg,images/28512.jpg
27968,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Jockey SP-OW Men White Muscle Innerwear Vest SP11,27968.jpg,images/27968.jpg
17535,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,17535.jpg,images/17535.jpg
58986,Women,Personal Care,Fragrance,Deodorant,Magenta,Spring,2017.0,Casual,Cavallini Women Deo,58986.jpg,images/58986.jpg
36773,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Dial Watch,36773.jpg,images/36773.jpg
56429,Women,Personal Care,Eyes,Eyeshadow,Brown,Spring,2017.0,Casual,Streetwear Bombshell Eye Shadow,56429.jpg,images/56429.jpg
42022,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,ADIDAS Men AdiCliff Black Flip Flops,42022.jpg,images/42022.jpg
49103,Women,Personal Care,Lips,Lip Plumper,Copper,Spring,2017.0,Casual,Deborah Chocolate Volume Lip Plumper 05,49103.jpg,images/49103.jpg
53548,Women,Apparel,Innerwear,Briefs,Purple,Summer,2017.0,Casual,Amante Women Purple Lace Briefs QCREJ PGDR01,53548.jpg,images/53548.jpg
57617,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017.0,,Lotus Herbals Safe Sun De-Tan Face Pack,57617.jpg,images/57617.jpg
50654,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Lounge Shorts,50654.jpg,images/50654.jpg
39124,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2012.0,Casual,Aneri Women Beige Leggings,39124.jpg,images/39124.jpg
55928,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Colorbar Peacock Blue Nail Lacquer 44,55928.jpg,images/55928.jpg
6893,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women Straps Black Dress,6893.jpg,images/6893.jpg
51385,Men,Apparel,Innerwear,Boxers,Navy Blue,Summer,2012.0,Casual,Myntra Navy Blue Printed Boxers,51385.jpg,images/51385.jpg
25765,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Lino Perros Men Light Brown Suspenders,25765.jpg,images/25765.jpg
4815,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's AP ST Black White Shorts,4815.jpg,images/4815.jpg
24809,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,2011.0,Sports,Nabaiji Unisex Pink Swimming Cap,24809.jpg,images/24809.jpg
48346,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012.0,Casual,Pitaraa Silver Nugget Long Necklace,48346.jpg,images/48346.jpg
21465,Women,Apparel,Topwear,Sweaters,Red,Winter,2012.0,Casual,Roxy Women Red Sweater,21465.jpg,images/21465.jpg
25772,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black & Brown Suspenders,25772.jpg,images/25772.jpg
22581,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Sports,Nike Women Solid Purple Sweatshirt,22581.jpg,images/22581.jpg
33978,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings,33978.jpg,images/33978.jpg
53598,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Sports,Q&Q Men Black Digital Watch,53598.jpg,images/53598.jpg
28521,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Jersey Cuffed Black Capris,28521.jpg,images/28521.jpg
57779,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,,Lotus Herbals Sapphire Hypnotica Eye Contour Definer,57779.jpg,images/57779.jpg
2348,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Reebok Men Basketball Blue T-shirt,2348.jpg,images/2348.jpg
17895,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men Pack of 3 Innerwear Vest,17895.jpg,images/17895.jpg
15525,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Casual,Rockport Women Jeanie Thong Perf Black Flats,15525.jpg,images/15525.jpg
34265,Women,Apparel,Topwear,Dupatta,Cream,Summer,2012.0,Ethnic,Fabindia Women Cream Chanderi Dupatta,34265.jpg,images/34265.jpg
13408,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,13408.jpg,images/13408.jpg
23200,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,23200.jpg,images/23200.jpg
47570,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Portia Women Purple Flats,47570.jpg,images/47570.jpg
37511,Boys,Apparel,Socks,Booties,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Booties,37511.jpg,images/37511.jpg
45778,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Remanika Women Pink Tunic,45778.jpg,images/45778.jpg
38560,Men,Accessories,Headwear,Caps,Black,Summer,2016.0,Casual,Nike Men Black Cap,38560.jpg,images/38560.jpg
40113,Unisex,Accessories,Headwear,Caps,Navy Blue,Spring,2013.0,Casual,ADIDAS Unisex Navy Blue Cap,40113.jpg,images/40113.jpg
51387,Men,Apparel,Innerwear,Boxers,White,Summer,2012.0,Casual,Myntra White Printed Boxers,51387.jpg,images/51387.jpg
56150,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar Mysterious Blue Eye Liner 002,56150.jpg,images/56150.jpg
24456,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Air Max White Sports Shoes,24456.jpg,images/24456.jpg
37556,Girls,Accessories,Gloves,Gloves,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Mittens,37556.jpg,images/37556.jpg
42198,Women,Apparel,Topwear,Tunics,Beige,Summer,2012.0,Casual,Sepia Women Beige Tunic,42198.jpg,images/42198.jpg
44975,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Watch,44975.jpg,images/44975.jpg
30510,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Lovable Women Spice White Bra,30510.jpg,images/30510.jpg
58842,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks,58842.jpg,images/58842.jpg
55278,Women,Personal Care,Makeup,Highlighter and Blush,Rust,Spring,2017.0,Casual,Lakme Women Pure Rouge Ginger Surprise Blusher,55278.jpg,images/55278.jpg
47049,Women,Apparel,Bottomwear,Salwar,Purple,Fall,2012.0,Ethnic,Shree Women Red & Blue Jodhpuri Salwar,47049.jpg,images/47049.jpg
36343,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Formal,Reid & Taylor Men Maroon Tie,36343.jpg,images/36343.jpg
21589,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Women Solid Black Swimsuit,21589.jpg,images/21589.jpg
55958,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Take Me As I Am Seductive Lipstick with Sharpner 007,55958.jpg,images/55958.jpg
39502,Unisex,Accessories,Bags,Duffel Bag,Orange,Summer,2012.0,Casual,Peter England Unisex Orange Duffle Bag,39502.jpg,images/39502.jpg
55836,Women,Personal Care,Bath and Body,Nail Essentials,Blue,Spring,2017.0,Casual,Colorbar Nail Polish Remover,55836.jpg,images/55836.jpg
25900,Women,Apparel,Bottomwear,Leggings,Teal,Summer,2012.0,Casual,Femella Women Teal Skinny Leggings,25900.jpg,images/25900.jpg
52492,Women,Apparel,Innerwear,Camisoles,Skin,Winter,2015.0,Casual,Red Rose Skin Cream Camisole,52492.jpg,images/52492.jpg
58316,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,58316.jpg,images/58316.jpg
20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015.0,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,20462.jpg,images/20462.jpg
35135,Women,Accessories,Jewellery,Bangle,Red,Spring,2013.0,Casual,Allen Solly Wide Red Bangle,35135.jpg,images/35135.jpg
38426,Women,Accessories,Bags,Mobile Pouch,Copper,Summer,2012.0,Casual,Baggit Women Copper Rapchik Viva Mobile Pouch,38426.jpg,images/38426.jpg
40764,Men,Accessories,Accessories,Messenger Bag,Black,Summer,2012.0,Casual,Quiksilver Men Black & White Messenger Bag,40764.jpg,images/40764.jpg
40046,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Casual,ADIDAS Men Berty Black Shorts,40046.jpg,images/40046.jpg
12168,Women,Apparel,Topwear,Dupatta,Maroon,Fall,2011.0,Ethnic,Aurelia Women Voile Maroon Dupatta,12168.jpg,images/12168.jpg
46929,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,York Men Blue Berry Perfume,46929.jpg,images/46929.jpg
41327,Women,Apparel,Topwear,Dupatta,Purple,Fall,2012.0,Ethnic,Aurelia Women Purple Dupatta,41327.jpg,images/41327.jpg
48953,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,48953.jpg,images/48953.jpg
18375,Men,Apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Undercolors of Benetton Men White Boxer Trunks,18375.jpg,images/18375.jpg
25960,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue Scarf,25960.jpg,images/25960.jpg
33195,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Sepia Women Pink Tunic,33195.jpg,images/33195.jpg
8936,Unisex,Accessories,Water Bottle,Water Bottle,Black,Summer,2012.0,Casual,Puma Unisex fundamentals  Black Water Bottle,8936.jpg,images/8936.jpg
22685,Unisex,Accessories,Bags,Waist Pouch,Black,Winter,2015.0,Casual,Wildcraft Unisex Gear for Life Black Waist Pouch,22685.jpg,images/22685.jpg
49054,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Silver Ring,49054.jpg,images/49054.jpg
20383,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Solid White Sweater,20383.jpg,images/20383.jpg
4651,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2011.0,Casual,ADIDAS Women Henrio Dark Purple Brown Sandal,4651.jpg,images/4651.jpg
15294,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex ST Bpack GR Black Backpacks,15294.jpg,images/15294.jpg
47064,Women,Apparel,Bottomwear,Patiala,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Red Patiala,47064.jpg,images/47064.jpg
56215,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,56215.jpg,images/56215.jpg
8988,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Kollege Mid Brown Casual Shoes,8988.jpg,images/8988.jpg
28066,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016.0,Casual,Jockey ELANCE Mens Grey Melange Trunks 1015,28066.jpg,images/28066.jpg
