condition,model,reranked,query_type,variation_type,query_id,query_path,category,relevant_count,relevant_catalog_item_ids,retrieved_catalog_item_ids,hits_top5,P@1,P@5,P@10,R@1,R@5,R@10,Hit@1,Hit@5,Hit@10,MRR,embedding_latency_ms,search_latency_ms,rerank_latency_ms,total_latency_ms
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q129_crop,evaluation/queries/messy/messy_test_q129_crop.jpg,Footwear,1,[23100],"[4313, 14754, 10044, 40870, 43313, 29678, 16401, 23978, 4895, 43291]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.4,51.7,0.036,198.13
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q130_darker_lighting,evaluation/queries/messy/messy_test_q130_darker_lighting.jpg,Apparel,1,[23123],"[34980, 9584, 31825, 10810, 10505, 28873, 35636, 7757, 10587, 33636]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.51,51.48,0.037,194.03
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q131_brighter_lighting,evaluation/queries/messy/messy_test_q131_brighter_lighting.jpg,Apparel,2,"[23224, 23223]","[39048, 6801, 22159, 18020, 43877, 15169, 32435, 7406, 11284, 18958]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.68,51.02,0.037,206.74
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q132_contrast_change,evaluation/queries/messy/messy_test_q132_contrast_change.jpg,Accessories,2,"[23440, 23441]","[7593, 40995, 29827, 1095, 4319, 436, 35656, 1332, 7592, 18258]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.94,53.42,0.036,198.4
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q133_small_rotation,evaluation/queries/messy/messy_test_q133_small_rotation.jpg,Apparel,1,[23499],"[14101, 20295, 20293, 10842, 10841, 10258, 4843, 10205, 10204, 9814]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.21,54.82,0.036,197.06
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q134_mild_perspective,evaluation/queries/messy/messy_test_q134_mild_perspective.jpg,Apparel,3,"[23592, 23593, 23591]","[19307, 27854, 13955, 28718, 30748, 38334, 15395, 12201, 20050, 28480]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.59,55.35,0.037,209.97
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q135_blur,evaluation/queries/messy/messy_test_q135_blur.jpg,Apparel,1,[23691],"[8342, 17849, 18478, 18043, 35481, 38269, 34336, 18560, 22162, 5061]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.1,50.94,0.037,199.08
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q136_background_padding,evaluation/queries/messy/messy_test_q136_background_padding.jpg,Footwear,2,"[23901, 23902]","[41966, 15652, 35923, 24976, 12422, 17878, 26159, 32470, 18452, 20827]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.07,50.0,0.038,203.1
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q137_crop,evaluation/queries/messy/messy_test_q137_crop.jpg,Footwear,2,"[23924, 23925]","[18885, 30014, 18579, 13854, 418, 31060, 36433, 42742, 35154, 25288]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.05,49.89,0.035,209.98
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q138_darker_lighting,evaluation/queries/messy/messy_test_q138_darker_lighting.jpg,Apparel,4,"[24128, 24129, 24130, 24131]","[15212, 41944, 36348, 43953, 23946, 12328, 11722, 9914, 5861, 20926]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.69,52.67,0.037,226.4
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q139_brighter_lighting,evaluation/queries/messy/messy_test_q139_brighter_lighting.jpg,Apparel,1,[24171],"[11560, 11561, 16650, 33382, 12949, 17903, 13081, 10732, 8878, 29073]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.46,51.21,0.036,191.7
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q140_contrast_change,evaluation/queries/messy/messy_test_q140_contrast_change.jpg,Footwear,1,[24440],"[30463, 35906, 40260, 22182, 11297, 42790, 26012, 4091, 20654, 38302]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.41,49.46,0.04,202.91
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q141_small_rotation,evaluation/queries/messy/messy_test_q141_small_rotation.jpg,Apparel,1,[24547],"[34950, 11596, 26900, 25557, 29735, 21891, 26580, 20568, 29774, 44073]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.91,51.3,0.038,197.24
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q142_mild_perspective,evaluation/queries/messy/messy_test_q142_mild_perspective.jpg,Accessories,1,[24707],"[27049, 24707, 24106, 43465, 23323, 27557, 26813, 42306, 5, 20404]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,153.98,51.15,0.036,205.16
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q143_blur,evaluation/queries/messy/messy_test_q143_blur.jpg,Apparel,1,[24733],"[42680, 8351, 42681, 17193, 5095, 21640, 2501, 10408, 17352, 17351]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,55.81,0.036,195.29
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q144_background_padding,evaluation/queries/messy/messy_test_q144_background_padding.jpg,Footwear,1,[25214],"[32044, 21987, 12759, 22719, 1305, 27143, 34477, 42478, 28570, 43542]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66,50.94,0.035,204.64
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q145_crop,evaluation/queries/messy/messy_test_q145_crop.jpg,Accessories,1,[25679],"[4648, 23071, 1760, 14493, 39483, 10106, 8081, 23075, 24630, 23062]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.58,50.83,0.034,202.45
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q146_darker_lighting,evaluation/queries/messy/messy_test_q146_darker_lighting.jpg,Accessories,6,"[25777, 25778, 25779, 25780, 25781, 25782]","[25782, 25780, 25781, 25777, 2911, 2913, 338, 373, 3609, 359]",4,1.0,0.8,0.4,0.1667,0.6667,0.6667,1.0,1.0,1.0,1.0,142.31,51.18,0.037,193.53
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q147_brighter_lighting,evaluation/queries/messy/messy_test_q147_brighter_lighting.jpg,Accessories,2,"[26218, 26219]","[7277, 16793, 20308, 13211, 41256, 24800, 24807, 25377, 21820, 24808]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.8,52.03,0.034,191.87
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q148_contrast_change,evaluation/queries/messy/messy_test_q148_contrast_change.jpg,Apparel,2,"[26277, 26278]","[25561, 31003, 15265, 1704, 1703, 39469, 29528, 15985, 29404, 31501]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.26,54.51,0.035,205.8
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q149_small_rotation,evaluation/queries/messy/messy_test_q149_small_rotation.jpg,Apparel,1,[26384],"[26384, 6551, 6549, 13272, 5897, 5896, 5895, 43631, 21827, 21826]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.39,50.31,0.036,190.74
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q150_mild_perspective,evaluation/queries/messy/messy_test_q150_mild_perspective.jpg,Personal Care,1,[26423],"[41987, 26423, 14662, 8790, 12932, 30632, 35371, 19598, 22364, 42389]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,133.81,50.31,0.038,184.15
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q151_blur,evaluation/queries/messy/messy_test_q151_blur.jpg,Apparel,3,"[26600, 26598, 26599]","[30097, 43297, 8342, 25259, 25258, 21229, 18740, 3554, 19386, 17538]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.63,93.52,0.043,238.19
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q152_background_padding,evaluation/queries/messy/messy_test_q152_background_padding.jpg,Footwear,2,"[26788, 26789]","[19264, 9654, 20389, 17888, 13923, 17887, 29742, 24470, 14076, 26825]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.48,77.35,0.04,310.88
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q153_crop,evaluation/queries/messy/messy_test_q153_crop.jpg,Accessories,1,[26972],"[24803, 35145, 21609, 21962, 11848, 31650, 2857, 42805, 5791, 28129]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.02,59.98,0.036,266.04
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q154_darker_lighting,evaluation/queries/messy/messy_test_q154_darker_lighting.jpg,Personal Care,1,[27037],"[27037, 43471, 9544, 32683, 37935, 3870, 35060, 7098, 36815, 25833]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,170.83,50.08,0.038,220.95
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q155_brighter_lighting,evaluation/queries/messy/messy_test_q155_brighter_lighting.jpg,Accessories,1,[27283],"[44074, 38398, 30954, 985, 24283, 6130, 42678, 35388, 7105, 38006]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.24,54.21,0.038,194.49
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q156_contrast_change,evaluation/queries/messy/messy_test_q156_contrast_change.jpg,Accessories,1,[27523],"[27523, 15587, 10342, 24380, 365, 14987, 11485, 2018, 27028, 20467]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.08,61.36,0.037,230.47
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q157_small_rotation,evaluation/queries/messy/messy_test_q157_small_rotation.jpg,Accessories,1,[27621],"[1948, 3510, 28061, 5041, 91, 22185, 39362, 4874, 3070, 8802]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.78,52.25,0.035,209.06
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q158_mild_perspective,evaluation/queries/messy/messy_test_q158_mild_perspective.jpg,Apparel,1,[28534],"[38540, 14603, 36820, 31832, 690, 31097, 24212, 15847, 20551, 11688]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,65.25,0.036,205.18
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q159_blur,evaluation/queries/messy/messy_test_q159_blur.jpg,Apparel,1,[28681],"[9901, 31748, 13900, 8166, 38453, 42014, 42013, 10844, 844, 843]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,51.38,0.035,196.91
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q160_background_padding,evaluation/queries/messy/messy_test_q160_background_padding.jpg,Apparel,1,[28706],"[43095, 31211, 32903, 10549, 6069, 35309, 37373, 9203, 28601, 34410]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.09,50.87,0.033,191.99
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q161_crop,evaluation/queries/messy/messy_test_q161_crop.jpg,Apparel,1,[28810],"[23333, 37120, 37480, 34693, 23095, 18000, 36853, 36973, 37614, 22986]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.34,51.81,0.034,198.19
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q162_darker_lighting,evaluation/queries/messy/messy_test_q162_darker_lighting.jpg,Accessories,2,"[28835, 28836]","[557, 19109, 43074, 10404, 8633, 589, 577, 571, 5572, 22818]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,50.93,0.046,191.47
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q163_brighter_lighting,evaluation/queries/messy/messy_test_q163_brighter_lighting.jpg,Apparel,2,"[28988, 28989]","[28989, 28988, 1013, 668, 40676, 7641, 24271, 9431, 29199, 29198]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,139.37,55.77,0.038,195.18
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q164_contrast_change,evaluation/queries/messy/messy_test_q164_contrast_change.jpg,Apparel,1,[29030],"[24281, 24278, 9957, 29030, 19306, 19305, 16854, 16853, 16852, 287]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.25,139.37,50.57,0.034,189.97
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q165_small_rotation,evaluation/queries/messy/messy_test_q165_small_rotation.jpg,Apparel,2,"[29100, 29101]","[12312, 791, 4012, 32396, 15392, 38219, 21203, 37522, 43865, 18139]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.27,50.21,0.035,189.52
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q166_mild_perspective,evaluation/queries/messy/messy_test_q166_mild_perspective.jpg,Apparel,1,[29224],"[26367, 32918, 42908, 31284, 33751, 13946, 26314, 631, 36825, 25561]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.77,50.59,0.038,202.39
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q167_blur,evaluation/queries/messy/messy_test_q167_blur.jpg,Footwear,1,[29504],"[3609, 343, 2912, 316, 20055, 3600, 369, 16175, 20033, 28291]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.84,49.63,0.038,186.51
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q168_background_padding,evaluation/queries/messy/messy_test_q168_background_padding.jpg,Footwear,1,[29518],"[31623, 7755, 24526, 19988, 6876, 16436, 959, 7156, 33295, 4597]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.41,50.53,0.035,188.98
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q169_crop,evaluation/queries/messy/messy_test_q169_crop.jpg,Personal Care,1,[29655],"[19815, 29655, 38294, 20082, 21209, 40232, 23493, 21855, 20747, 19414]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,156.77,50.45,0.034,207.26
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q170_darker_lighting,evaluation/queries/messy/messy_test_q170_darker_lighting.jpg,Apparel,1,[29879],"[32347, 32802, 9331, 3195, 29946, 29879, 29894, 8761, 28808, 32788]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1667,141.1,49.8,0.036,190.94
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q171_brighter_lighting,evaluation/queries/messy/messy_test_q171_brighter_lighting.jpg,Accessories,1,[29914],"[29914, 18966, 22221, 22206, 23618, 12447, 5821, 25008, 43177, 16497]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,144.59,52.02,0.035,196.64
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q172_contrast_change,evaluation/queries/messy/messy_test_q172_contrast_change.jpg,Apparel,1,[29934],"[40292, 31701, 39736, 20352, 10555, 32179, 24480, 36753, 266, 26914]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.51,50.18,0.035,187.72
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q173_small_rotation,evaluation/queries/messy/messy_test_q173_small_rotation.jpg,Apparel,1,[30094],"[30094, 37820, 41661, 43928, 43585, 13958, 13957, 25514, 30212, 27493]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.41,50.17,0.036,190.61
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q174_mild_perspective,evaluation/queries/messy/messy_test_q174_mild_perspective.jpg,Apparel,1,[30646],"[15363, 30247, 34270, 10609, 9821, 33963, 7125, 6871, 38972, 22441]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.16,50.13,0.043,194.33
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q175_blur,evaluation/queries/messy/messy_test_q175_blur.jpg,Accessories,1,[30685],"[18525, 2438, 18321, 40442, 20902, 1881, 18984, 3233, 19100, 25304]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,50.04,0.037,188.87
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q176_background_padding,evaluation/queries/messy/messy_test_q176_background_padding.jpg,Accessories,1,[30747],"[9874, 37813, 39765, 9442, 30747, 38392, 38128, 39339, 14976, 31364]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.2,135.83,58.88,0.036,194.75
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q177_crop,evaluation/queries/messy/messy_test_q177_crop.jpg,Footwear,3,"[30889, 30890, 30891]","[886, 7373, 3243, 43520, 43943, 8369, 5801, 142, 5710, 30014]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.58,60.19,0.037,198.81
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q178_darker_lighting,evaluation/queries/messy/messy_test_q178_darker_lighting.jpg,Footwear,1,[30951],"[3218, 17890, 16272, 1575, 6160, 36684, 16455, 6707, 19261, 7846]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.44,77.16,0.042,363.65
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q179_brighter_lighting,evaluation/queries/messy/messy_test_q179_brighter_lighting.jpg,Apparel,2,"[30957, 30958]","[21967, 43387, 39143, 97, 28356, 29554, 38090, 5316, 2572, 21607]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.14,57.19,0.037,273.36
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q180_contrast_change,evaluation/queries/messy/messy_test_q180_contrast_change.jpg,Footwear,1,[31050],"[36586, 43951, 27726, 15349, 41304, 14058, 29243, 32852, 4306, 7246]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.79,56.64,0.038,217.47
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q181_small_rotation,evaluation/queries/messy/messy_test_q181_small_rotation.jpg,Apparel,1,[32121],"[32121, 30575, 33303, 38199, 41923, 40321, 4333, 18329, 12483, 17703]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,156.72,55.71,0.038,212.47
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q182_mild_perspective,evaluation/queries/messy/messy_test_q182_mild_perspective.jpg,Apparel,1,[32562],"[12099, 40606, 43957, 1502, 1501, 7835, 12208, 1191, 1190, 13979]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.79,62.22,0.037,247.05
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q183_blur,evaluation/queries/messy/messy_test_q183_blur.jpg,Free Items,1,[32626],"[7589, 28200, 38613, 1212, 3188, 26109, 26402, 27979, 3690, 40231]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6,59.1,0.037,219.74
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q184_background_padding,evaluation/queries/messy/messy_test_q184_background_padding.jpg,Apparel,2,"[33172, 33173]","[30460, 25596, 12843, 10500, 10782, 36716, 4038, 42042, 4041, 31573]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.02,56.43,0.038,221.49
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q185_crop,evaluation/queries/messy/messy_test_q185_crop.jpg,Apparel,1,[33195],"[33195, 36041, 18119, 38759, 4353, 4352, 4351, 11445, 11444, 4563]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.01,59.5,0.038,225.55
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q186_darker_lighting,evaluation/queries/messy/messy_test_q186_darker_lighting.jpg,Accessories,4,"[33284, 33285, 33286, 33287]","[10881, 22190, 2479, 7459, 35507, 39702, 17315, 2489, 16066, 2040]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.39,58.63,0.038,224.06
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q187_brighter_lighting,evaluation/queries/messy/messy_test_q187_brighter_lighting.jpg,Footwear,1,[33351],"[12586, 11242, 596, 1365, 42385, 3814, 12493, 40365, 6100, 12495]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.36,58.56,0.04,217.96
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q188_contrast_change,evaluation/queries/messy/messy_test_q188_contrast_change.jpg,Apparel,1,[33731],"[35920, 17667, 25868, 41749, 17317, 42943, 37710, 3874, 5086, 15300]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.28,63.59,0.053,232.93
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q189_small_rotation,evaluation/queries/messy/messy_test_q189_small_rotation.jpg,Apparel,2,"[34197, 34198]","[20077, 3497, 14237, 22860, 30330, 17396, 22704, 13586, 31722, 1185]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.53,85.54,0.039,251.11
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q190_mild_perspective,evaluation/queries/messy/messy_test_q190_mild_perspective.jpg,Apparel,1,[34544],"[19582, 14430, 20095, 17524, 26389, 16950, 23344, 25381, 3907, 43783]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.05,61.86,0.038,223.94
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q191_blur,evaluation/queries/messy/messy_test_q191_blur.jpg,Apparel,1,[34758],"[17396, 3497, 28604, 3673, 31321, 10822, 36717, 18635, 17546, 17115]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.71,60.2,0.059,222.97
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q192_background_padding,evaluation/queries/messy/messy_test_q192_background_padding.jpg,Apparel,1,[35385],"[3097, 31151, 7534, 32146, 5385, 1005, 22511, 9131, 21908, 33826]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.95,59.98,0.039,219.97
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q193_crop,evaluation/queries/messy/messy_test_q193_crop.jpg,Apparel,1,[35603],"[15573, 34129, 26121, 30629, 27910, 28664, 2814, 10509, 22606, 18615]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,63.53,0.04,237.57
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q194_darker_lighting,evaluation/queries/messy/messy_test_q194_darker_lighting.jpg,Accessories,1,[35890],"[27995, 18626, 25305, 21718, 7575, 7576, 27994, 33456, 30503, 1431]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.73,61.01,0.036,228.78
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q195_brighter_lighting,evaluation/queries/messy/messy_test_q195_brighter_lighting.jpg,Apparel,1,[36445],"[10804, 4228, 35473, 18544, 34980, 9593, 10505, 37918, 21273, 4211]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.79,60.39,0.038,235.22
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q196_contrast_change,evaluation/queries/messy/messy_test_q196_contrast_change.jpg,Accessories,1,[41353],"[41353, 18282, 39293, 42182, 3766, 68, 3767, 867, 8080, 5352]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,163.41,58.5,0.036,221.95
