condition,model,reranked,query_type,variation_type,query_id,query_path,category,relevant_count,relevant_catalog_item_ids,retrieved_catalog_item_ids,hits_top5,P@1,P@5,P@10,R@1,R@5,R@10,Hit@1,Hit@5,Hit@10,MRR,embedding_latency_ms,search_latency_ms,rerank_latency_ms,total_latency_ms
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q074_darker_lighting,evaluation/queries/messy/messy_test_q074_darker_lighting.jpg,Apparel,4,"[13300, 13301, 13302, 13303]","[7372, 34755, 13302, 15812, 19904, 27911, 33582, 23845, 42758, 39980]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.3333,168.36,58.11,4.193,230.66
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q075_brighter_lighting,evaluation/queries/messy/messy_test_q075_brighter_lighting.jpg,Footwear,2,"[13521, 13522]","[13522, 32829, 6677, 8860, 9115, 39600, 14790, 24135, 5195, 2103]",1,1.0,0.2,0.1,0.5,0.5,0.5,1.0,1.0,1.0,1.0,167.18,57.92,3.935,229.03
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q076_contrast_change,evaluation/queries/messy/messy_test_q076_contrast_change.jpg,Apparel,1,[13802],"[13802, 14601, 12794, 24074, 6806, 21845, 34721, 14785, 12801, 42019]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.77,60.84,4.165,223.78
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q077_small_rotation,evaluation/queries/messy/messy_test_q077_small_rotation.jpg,Apparel,12,"[13931, 13932, 13933, 13934, 13935, 13936, 13937, 13938, 13939, 13940, 13941, 13942]","[30406, 4721, 13937, 30168, 10980, 5051, 31913, 28868, 16616, 16364]",1,0.0,0.2,0.1,0.0,0.0833,0.0833,0.0,1.0,1.0,0.3333,164.09,57.2,4.093,225.38
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q078_mild_perspective,evaluation/queries/messy/messy_test_q078_mild_perspective.jpg,Accessories,4,"[14000, 14001, 14002, 14003]","[14003, 22577, 10035, 14002, 14438, 10029, 3446, 12058, 10032, 10027]",2,1.0,0.4,0.2,0.25,0.5,0.5,1.0,1.0,1.0,1.0,162.42,63.76,3.953,230.13
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q079_blur,evaluation/queries/messy/messy_test_q079_blur.jpg,Apparel,2,"[14236, 14237]","[5095, 42514, 19498, 20916, 2801, 28604, 14134, 25759, 18367, 31321]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.68,60.22,4.058,224.96
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q080_background_padding,evaluation/queries/messy/messy_test_q080_background_padding.jpg,Footwear,1,[14261],"[37802, 7527, 9654, 7197, 32685, 34384, 34325, 23890, 24673, 39993]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.64,58.22,4.026,224.88
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q081_crop,evaluation/queries/messy/messy_test_q081_crop.jpg,Footwear,1,[14308],"[34009, 36668, 8237, 38669, 8981, 14754, 23978, 28258, 18007, 5643]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4,60.18,4.01,227.59
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q082_darker_lighting,evaluation/queries/messy/messy_test_q082_darker_lighting.jpg,Apparel,2,"[14421, 14422]","[11359, 38772, 40216, 31211, 18881, 18807, 19892, 17524, 14127, 25982]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.1,58.07,3.987,237.16
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q083_brighter_lighting,evaluation/queries/messy/messy_test_q083_brighter_lighting.jpg,Footwear,1,[14606],"[491, 338, 2915, 13244, 331, 14694, 359, 25777, 371, 3623]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.86,63.11,4.155,231.13
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q084_contrast_change,evaluation/queries/messy/messy_test_q084_contrast_change.jpg,Apparel,1,[14641],"[14641, 22159, 36527, 21189, 15169, 32173, 20972, 3432, 12025, 37823]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,161.75,58.91,4.119,224.79
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q085_small_rotation,evaluation/queries/messy/messy_test_q085_small_rotation.jpg,Apparel,2,"[14774, 14775]","[1455, 10509, 34129, 39177, 16234, 1148, 35026, 32538, 17243, 26047]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.91,59.5,4.378,228.79
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q086_mild_perspective,evaluation/queries/messy/messy_test_q086_mild_perspective.jpg,Apparel,3,"[14833, 14834, 14835]","[554, 36149, 22214, 3414, 3403, 14834, 15258, 36654, 12049, 27824]",0,0.0,0.0,0.1,0.0,0.0,0.3333,0.0,0.0,1.0,0.1667,160.22,59.88,4.153,224.25
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q087_blur,evaluation/queries/messy/messy_test_q087_blur.jpg,Footwear,2,"[14912, 14911]","[2553, 24470, 4080, 39554, 42192, 4098, 42195, 43260, 9979, 2202]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.27,60.2,3.992,228.46
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q088_background_padding,evaluation/queries/messy/messy_test_q088_background_padding.jpg,Apparel,1,[15622],"[33894, 13589, 15376, 1320, 6068, 43869, 17962, 28442, 32720, 14762]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.61,60.37,4.066,237.05
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q089_crop,evaluation/queries/messy/messy_test_q089_crop.jpg,Apparel,2,"[15882, 15883]","[35300, 5267, 17267, 35692, 8904, 28522, 33869, 40555, 16005, 42606]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.64,57.53,4.095,235.26
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q090_darker_lighting,evaluation/queries/messy/messy_test_q090_darker_lighting.jpg,Apparel,4,"[15992, 15993, 15994, 15995]","[20018, 20012, 752, 5051, 741, 13938, 4721, 37318, 20011, 33681]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.83,60.8,4.086,230.71
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q091_brighter_lighting,evaluation/queries/messy/messy_test_q091_brighter_lighting.jpg,Apparel,2,"[16242, 16243]","[10419, 10416, 38670, 11379, 10417, 11380, 677, 39436, 3568, 3589]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.98,59.81,3.877,231.67
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q092_contrast_change,evaluation/queries/messy/messy_test_q092_contrast_change.jpg,Footwear,1,[16357],"[5810, 5801, 22999, 9546, 12135, 26788, 6195, 11089, 19493, 22225]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.82,60.09,3.997,244.9
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q093_small_rotation,evaluation/queries/messy/messy_test_q093_small_rotation.jpg,Footwear,8,"[16514, 16515, 16516, 16517, 16518, 16519, 16520, 16521]","[29248, 23936, 3817, 31612, 22064, 27130, 6023, 28853, 35767, 29726]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.96,57.69,3.979,226.63
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q094_mild_perspective,evaluation/queries/messy/messy_test_q094_mild_perspective.jpg,Accessories,4,"[16868, 16869, 16870, 16871]","[14014, 16869, 13795, 19513, 14506, 18608, 18600, 17185, 17181, 26353]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.5,175.71,58.88,3.975,238.56
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q095_blur,evaluation/queries/messy/messy_test_q095_blur.jpg,Accessories,5,"[16942, 16943, 16944, 16945, 16946]","[13555, 30647, 13556, 32882, 34271, 19962, 800, 32880, 8671, 32055]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.08,60.06,4.128,229.27
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q096_background_padding,evaluation/queries/messy/messy_test_q096_background_padding.jpg,Apparel,4,"[17040, 17041, 17038, 17039]","[17367, 26266, 471, 17040, 1822, 29609, 19745, 41175, 24239, 10108]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.25,169.14,58.48,4.203,231.82
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q097_crop,evaluation/queries/messy/messy_test_q097_crop.jpg,Accessories,4,"[17056, 17057, 17058, 17055]","[16998, 2354, 90, 13483, 36240, 26147, 12323, 14468, 26376, 13510]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.95,57.45,4.07,247.47
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q098_darker_lighting,evaluation/queries/messy/messy_test_q098_darker_lighting.jpg,Apparel,1,[17491],"[835, 22120, 11074, 22121, 1749, 19744, 21896, 17038, 29381, 31317]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.44,59.91,3.968,246.32
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q099_brighter_lighting,evaluation/queries/messy/messy_test_q099_brighter_lighting.jpg,Apparel,7,"[17554, 17555, 17556, 17557, 17558, 17559, 17560]","[19395, 2683, 2888, 25904, 2688, 2684, 2706, 2703, 25903, 2687]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.75,61.6,4.084,250.44
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q100_contrast_change,evaluation/queries/messy/messy_test_q100_contrast_change.jpg,Personal Care,1,[17959],"[21833, 17959, 11062, 17841, 19546, 21592, 12038, 19357, 18849, 39597]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,160.78,59.64,4.12,224.54
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q101_small_rotation,evaluation/queries/messy/messy_test_q101_small_rotation.jpg,Apparel,1,[18596],"[13192, 23355, 8457, 3826, 3860, 7835, 29224, 42375, 26800, 22088]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.23,59.82,4.11,232.16
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q102_mild_perspective,evaluation/queries/messy/messy_test_q102_mild_perspective.jpg,Apparel,1,[18615],"[37752, 43637, 30247, 18216, 14394, 11691, 43004, 10509, 11622, 6870]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.45,58.99,4.225,227.67
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q103_blur,evaluation/queries/messy/messy_test_q103_blur.jpg,Footwear,1,[18619],"[24260, 33792, 10943, 28290, 5135, 25294, 39742, 1643, 39525, 31507]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.46,60.27,3.96,224.69
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q104_background_padding,evaluation/queries/messy/messy_test_q104_background_padding.jpg,Accessories,6,"[18825, 18826, 18827, 18828, 18829, 18830]","[43, 14114, 14112, 23498, 11649, 2927, 14388, 23069, 2926, 30292]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.87,58.24,4.082,223.19
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q105_crop,evaluation/queries/messy/messy_test_q105_crop.jpg,Apparel,1,[18914],"[6071, 946, 18914, 13101, 4541, 25838, 34732, 42943, 29814, 13897]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,222.68,85.02,4.377,312.08
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q106_darker_lighting,evaluation/queries/messy/messy_test_q106_darker_lighting.jpg,Accessories,1,[18941],"[40319, 32237, 17579, 17578, 17271, 18941, 34476, 15519, 31836, 42722]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1667,216.31,96.55,3.881,316.74
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q107_brighter_lighting,evaluation/queries/messy/messy_test_q107_brighter_lighting.jpg,Accessories,2,"[19235, 19236]","[12074, 5593, 19003, 42941, 30541, 37724, 20781, 16645, 38610, 18025]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.02,65.4,3.868,292.28
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q108_contrast_change,evaluation/queries/messy/messy_test_q108_contrast_change.jpg,Apparel,1,[19245],"[33112, 33913, 19245, 30511, 11703, 12209, 7381, 13107, 31561, 27253]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,157.19,52.83,4.002,214.02
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q109_small_rotation,evaluation/queries/messy/messy_test_q109_small_rotation.jpg,Footwear,1,[19459],"[30069, 410, 28998, 10308, 405, 5803, 15320, 5435, 36532, 24454]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.31,52.3,3.821,202.44
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q110_mild_perspective,evaluation/queries/messy/messy_test_q110_mild_perspective.jpg,Apparel,2,"[19549, 19550]","[19549, 19550, 22968, 22966, 4996, 4995, 4994, 4993, 7292, 26032]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,144.06,51.77,3.88,199.71
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q111_blur,evaluation/queries/messy/messy_test_q111_blur.jpg,Apparel,5,"[19639, 19640, 19641, 19642, 19643]","[17390, 7828, 17396, 20415, 3983, 4947, 16254, 12784, 2446, 25208]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.39,66.72,4.203,225.32
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q112_background_padding,evaluation/queries/messy/messy_test_q112_background_padding.jpg,Apparel,1,[19666],"[10817, 20130, 17012, 20205, 11275, 29007, 7253, 1797, 20129, 3488]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5,52.38,3.797,224.68
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q113_crop,evaluation/queries/messy/messy_test_q113_crop.jpg,Apparel,2,"[19681, 19682]","[23637, 43842, 37862, 5897, 5896, 5895, 3334, 27652, 4556, 35511]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.27,55.35,3.837,203.46
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q114_darker_lighting,evaluation/queries/messy/messy_test_q114_darker_lighting.jpg,Accessories,3,"[19717, 19718, 19719]","[19718, 19169, 26434, 37676, 15722, 21521, 19167, 41479, 27895, 12642]",1,1.0,0.2,0.1,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,144.73,51.29,3.661,199.68
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q115_brighter_lighting,evaluation/queries/messy/messy_test_q115_brighter_lighting.jpg,Accessories,3,"[20029, 20030, 20031]","[23618, 24237, 14000, 12447, 19515, 36126, 7289, 37669, 22206, 7288]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.61,51.59,3.883,207.09
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q116_contrast_change,evaluation/queries/messy/messy_test_q116_contrast_change.jpg,Accessories,5,"[20463, 20464, 20465, 20466, 20467]","[41653, 4523, 20463, 18991, 22888, 19501, 18990, 4531, 37270, 37778]",1,0.0,0.2,0.1,0.0,0.2,0.2,0.0,1.0,1.0,0.3333,150.52,51.19,3.583,205.3
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q117_small_rotation,evaluation/queries/messy/messy_test_q117_small_rotation.jpg,Accessories,2,"[20589, 20590]","[29739, 31005, 22407, 6416, 29210, 19986, 31423, 504, 35149, 2421]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.71,51.31,3.663,196.69
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q118_mild_perspective,evaluation/queries/messy/messy_test_q118_mild_perspective.jpg,Footwear,5,"[20622, 20623, 20624, 20625, 20626]","[20623, 22648, 704, 705, 43536, 402, 26400, 8001, 16872, 6682]",1,1.0,0.2,0.1,0.2,0.2,0.2,1.0,1.0,1.0,1.0,149.44,56.38,4.008,209.82
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q119_blur,evaluation/queries/messy/messy_test_q119_blur.jpg,Accessories,4,"[21003, 21004, 21005, 21006]","[43851, 38976, 18735, 20648, 823, 20585, 15149, 21238, 23180, 34986]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.75,49.62,3.553,201.92
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q120_background_padding,evaluation/queries/messy/messy_test_q120_background_padding.jpg,Apparel,1,[21137],"[27692, 27691, 18627, 34228, 4023, 20294, 25257, 15673, 10782, 30460]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.15,50.73,3.739,207.61
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q121_crop,evaluation/queries/messy/messy_test_q121_crop.jpg,Apparel,1,[21210],"[21843, 21890, 28800, 25904, 17248, 24352, 23610, 8539, 24351, 11569]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.01,50.38,3.666,219.05
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q122_darker_lighting,evaluation/queries/messy/messy_test_q122_darker_lighting.jpg,Apparel,2,"[21565, 21566]","[34421, 16047, 21565, 20511, 36671, 13078, 11309, 38453, 13077, 18527]",1,0.0,0.2,0.1,0.0,0.5,0.5,0.0,1.0,1.0,0.3333,142.32,50.59,3.608,196.52
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q123_brighter_lighting,evaluation/queries/messy/messy_test_q123_brighter_lighting.jpg,Footwear,1,[22086],"[22562, 33318, 17584, 35810, 26642, 28745, 29925, 20885, 36150, 8540]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.27,59.76,3.84,202.87
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q124_contrast_change,evaluation/queries/messy/messy_test_q124_contrast_change.jpg,Apparel,1,[22598],"[39839, 37016, 28534, 20264, 9570, 6174, 2254, 7880, 12487, 33855]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4,50.28,3.848,191.54
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q125_small_rotation,evaluation/queries/messy/messy_test_q125_small_rotation.jpg,Accessories,1,[22604],"[5666, 35490, 5649, 5552, 25255, 5660, 39622, 40910, 33006, 14528]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.09,50.57,3.605,190.26
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q126_mild_perspective,evaluation/queries/messy/messy_test_q126_mild_perspective.jpg,Apparel,1,[22945],"[41944, 17594, 31974, 32984, 43865, 12328, 20963, 34878, 19133, 32395]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.1,49.98,3.724,197.8
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q127_blur,evaluation/queries/messy/messy_test_q127_blur.jpg,Apparel,4,"[22968, 22965, 22966, 22967]","[25259, 25258, 21229, 5162, 10400, 39890, 3385, 37829, 14247, 3622]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.72,50.28,3.547,189.54
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q128_background_padding,evaluation/queries/messy/messy_test_q128_background_padding.jpg,Apparel,3,"[23089, 23090, 23091]","[19771, 41674, 7355, 31835, 38842, 23091, 41338, 26629, 3180, 41617]",0,0.0,0.0,0.1,0.0,0.0,0.3333,0.0,0.0,1.0,0.1667,136.94,52.19,3.797,192.93
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q129_crop,evaluation/queries/messy/messy_test_q129_crop.jpg,Footwear,1,[23100],"[4313, 14754, 10044, 40870, 43313, 29678, 16401, 23978, 4895, 43291]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.54,49.78,3.611,193.93
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q130_darker_lighting,evaluation/queries/messy/messy_test_q130_darker_lighting.jpg,Apparel,1,[23123],"[34980, 31825, 9584, 10810, 10505, 28873, 35636, 7757, 10587, 33636]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.44,50.0,3.55,187.98
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q131_brighter_lighting,evaluation/queries/messy/messy_test_q131_brighter_lighting.jpg,Apparel,2,"[23224, 23223]","[39048, 6801, 22159, 18020, 43877, 15169, 32435, 7406, 11284, 18958]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.98,50.89,3.648,200.52
ResNet + reranking — messy test,ResNet-50,True,messy,contrast_change,messy_test_q132_contrast_change,evaluation/queries/messy/messy_test_q132_contrast_change.jpg,Accessories,2,"[23440, 23441]","[7593, 29827, 40995, 1095, 4319, 436, 35656, 1332, 7592, 18258]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.95,82.53,3.769,310.25
ResNet + reranking — messy test,ResNet-50,True,messy,small_rotation,messy_test_q133_small_rotation,evaluation/queries/messy/messy_test_q133_small_rotation.jpg,Apparel,1,[23499],"[14101, 20295, 20293, 10842, 10841, 10258, 4843, 10205, 10204, 9814]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.93,57.42,3.733,290.08
ResNet + reranking — messy test,ResNet-50,True,messy,mild_perspective,messy_test_q134_mild_perspective,evaluation/queries/messy/messy_test_q134_mild_perspective.jpg,Apparel,3,"[23592, 23593, 23591]","[19307, 27854, 13955, 28718, 30748, 38334, 15395, 12201, 20050, 28480]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.72,54.04,3.626,197.38
ResNet + reranking — messy test,ResNet-50,True,messy,blur,messy_test_q135_blur,evaluation/queries/messy/messy_test_q135_blur.jpg,Apparel,1,[23691],"[8342, 17849, 18478, 18043, 35481, 38269, 34336, 18560, 22162, 5061]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,51.32,3.593,193.72
ResNet + reranking — messy test,ResNet-50,True,messy,background_padding,messy_test_q136_background_padding,evaluation/queries/messy/messy_test_q136_background_padding.jpg,Footwear,2,"[23901, 23902]","[41966, 15652, 35923, 24976, 12422, 17878, 26159, 32470, 18452, 20827]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.66,50.6,3.603,190.87
ResNet + reranking — messy test,ResNet-50,True,messy,crop,messy_test_q137_crop,evaluation/queries/messy/messy_test_q137_crop.jpg,Footwear,2,"[23924, 23925]","[18885, 30014, 18579, 13854, 418, 31060, 36433, 42742, 35154, 40830]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.09,65.74,3.919,261.76
ResNet + reranking — messy test,ResNet-50,True,messy,darker_lighting,messy_test_q138_darker_lighting,evaluation/queries/messy/messy_test_q138_darker_lighting.jpg,Apparel,4,"[24128, 24129, 24130, 24131]","[15212, 41944, 36348, 43953, 12328, 23946, 11722, 9914, 5861, 20926]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.87,50.29,3.581,194.75
ResNet + reranking — messy test,ResNet-50,True,messy,brighter_lighting,messy_test_q139_brighter_lighting,evaluation/queries/messy/messy_test_q139_brighter_lighting.jpg,Apparel,1,[24171],"[11560, 11561, 16650, 33382, 12949, 17903, 13081, 10732, 8878, 29073]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.79,50.34,3.864,200.99
